575;accrington, lancashire;53.7541156, -2.3655434;1
576;peterborough, northamptonshire;52.5725769, -0.2427336;1
577;poole;50.7179472, -1.981521;1
578;nuneatton, warwickshire;;
579;lambeth, kennington;51.4884523, -0.1092504;1
580;birmingham, handsworth;52.478308, -1.893538;0.5
581;fulham;51.4744221, -0.2060772;1
582;somerset, frome;51.2274459, -2.3099995;0.5
583;kingswinford, staffordshire;52.4967692, -2.1661721;1
584;londonderry;54.9978678, -7.3213056;1
585;pembroke and haverfordwest distri;51.8033774, -4.9685562;0
586;wilton;51.0805315, -1.8607051;1
587;dorset;50.79683685, -2.34473226124306;1
588;tyrone north;54.8253501, -7.4635216;0.7290000000000001
589;gravesend;51.4424747, 0.3694468;1
590;stamford;52.6519973, -0.4804579;1
591;middlesex, uxbridge;51.5449509, -0.4816672;0.5
592;kilmarnock, ayrshire and bute;55.607296, -4.501386;0.3969
593;armagh north;54.94685185, -1.8428574184753144;0.9
594;rutherglen, lanarkshire;55.8283888, -4.2116533;0.5
595;cirenchester;;
596;flint;53.2492828, -3.1345262;1
597;carmarthen;51.8591257, -4.3115907;1
598;parts of lindsey, lincolnshire;52.95, -0.5;0
599;fareham, hampshire;50.8526637, -1.1783134;1
600;st george, hanover square;53.744634, -0.334045;0
601;sheffield, hillsborough;53.3806626, -1.4702278;1
602;heywood and radcliffe, lancashire;53.592634, -2.21966;0.33333333333333337
603;govan, lanarkshire;55.860048, -4.310645;0
604;plymouth, devonport;50.3785212, -4.1701007;0.5
605;brighton;50.8214626, -0.1400561;1
606;southport;53.6475988, -3.0041751;1
607;edinburgh;55.9533456, -3.1883749;1
608;montgomeryshire;52.697605, -2.7453006;1
609;ashton-under-lyne;53.4865407, -2.098691;1
610;hawick;55.422564, -2.7866951;1
611;aberavon, glamorganshire;51.593815, -3.801832;0.5
612;oxford;51.7520131, -1.2578499;1
613;birmingham, sparkbrook;52.4639671, -1.8758275;0.5
614;aberdeenshire and kincardineshire;;
615;st andrews;56.3403902, -2.7955844;1
616;armagh south;54.3477776, -6.663106641607193;1
617;leigh;53.4960455, -2.5171495;1
618;hammersmith;51.4920377, -0.2236401;1
619;sutherland;58.2500999, -4.5000946;1
620;prtsmouth;;
621;somerset, taunton;51.018223, -3.100356;1
622;kent, faversham;51.3158434, 0.8911283;0.5
623;altrincham, cheshire;53.3839662, -2.3525463;1
624;somerset, bridgwater;51.13115255, -2.9829004220178925;0.9
625;shoreditch, haggerston;51.5390915, -0.0703107;0.9
626;thetford;52.4156001, 0.748712;1
627;ayrshire;55.5, -4.5;1
628;deptford;51.4758453, -0.0215164;1
629;hertford;51.7957409, -0.078521;1
630;rhondda;50.19383355, -5.42349135;1
631;wallingford;51.5982905, -1.1252511;1
632;breconshire and radnorshire;;
633;staffordshire;52.824694199999996, -2.0074546723348115;1
634;pontypridd, glamoranshire;51.6054091, -3.339708139981046;0.81
635;devon, tavistock;50.5496154, -4.1446358;0.5
636;down west;51.46488145, -2.6260755054180525;0
637;pontypool, monmouthshire;51.7016878, -3.0405374;1
638;st helens;53.4486075, -2.7359820790816323;1
639;sheffield, ecclesall;53.3568319, -1.513869903027171;1
640;burnley;53.793527, -2.245586;1
641;ennis;53.338122, -2.80005;1
642;kilmarnock;55.6100589, -4.4964652;1
643;beaumaris;53.2648344, -4.089759711165446;1
644;basingstoke, hampshire;51.262826, -1.0861976;1
645;lonsdale, lancashire;54.2825758, -2.585502;1
646;new forest, hampshire;50.8575514, -1.5779645531133135;1
647;merthyr tydfil;51.7455659, -3.3786082;1
648;cannock, staffordshire;52.688227, -2.0324197;1
649;stalybridge;53.4840214, -2.0562536;1
650;tamworth;52.6345819, -1.6948438;1
651;isle of ely;52.4101888, 0.2506969;1
652;croydon;51.3550556, -0.0643103753173489;1
653;norfold;;
654;leicester;52.6362, -1.1331969;1
655;ilkeston, derbyshire;52.9710869, -1.307171;1
656;elginshire and nairnshire;;
657;liverpool, wavertree;53.3964505, -2.9281452;0.5
658;lymington;50.7583753, -1.5426885;1
659;swansea;51.6195955, -3.9459248;1
660;cirencester and, gloucestershire;51.71708, -1.96825;0.5
661;hythe;51.0691421, 1.0841634;1
662;elgin;57.6487891, -3.3148459;1
663;marylebone;51.5232789, -0.155596;1
664;ayrshire and bute;55.4585713, -4.6292662;0.567
665;mansfield, nottinghamshire;53.1443785, -1.1964165;1
666;kent, tornbridge;51.302492, 0.585529;0
667;accrington;53.7541156, -2.3655434;1
668;leek, staffordshire;53.1057636, -2.0242837;1
669;derbyshire;53.1185033, -1.5566179305872214;1
670;salisbury, wiltshire;51.0690613, -1.7954134;1
671;cumberland, penrith;54.6607482, -2.740025;1
672;caerphilly, glamorganshire;51.573583, -3.219295;0.5
673;widnes, lancashire;53.3646888, -2.7283328;1
674;wilton, wiltshire;51.0805315, -1.8607051;1
675;lanark, lanarkshire;55.6736271, -3.7780361;0.5
676;middlesex;51.546055800000005, -0.2537791389340719;1
677;rochester, gillingham;51.39759395, 0.543477996084319;0.9
678;northumberland, berwick-upon-twee;55.756146, -2.007553;0.6480000000000001
679;cornwall, lauceston;50.443348900000004, -4.62465658489158;0.5
680;stockport;53.407901, -2.160243;1
681;banffshire;57.5, -3.083333;1
682;devon;50.724140500000004, -3.6607788161410735;1
683;leith;55.9725499, -3.1709492;1
684;birminghman;;
685;blackburn;53.749326, -2.4840566;1
686;bethnal green;51.5272449, -0.054752;1
687;durham, consett;54.861762, -1.833626;0.9
688;heywood, lancashire;53.5967685, -2.2239715;1
689;forest and dean, gloucestershire;51.7764412, -2.516133;0.44099999999999995
690;harwich;51.9445801, 1.2898522;1
691;henley, oxfordshire;51.3297576, -1.5311185;1
692;hertfordshire;51.840052299999996, -0.09785519224523963;1
693;burton, staffordshire;53.1104634, -2.9615762;1
694;antrim east;54.719697, -6.216839;0.9
695;ripon;54.1362169, -1.5238006;1
696;stoke-on-trent, hanley;53.0259916, -2.1753695;0.75
697;suffolk;52.241001350000005, 1.0466830312565236;1
698;biggleswade, bedfordshire;52.0882012, -0.2589013;1
699;manchester;53.4794892, -2.2451148;1
700;caernarvon;53.1394364, -4.2769751;1
701;the wrekin, shropshire;52.67988, -2.53685;1
702;coatbridge, lanarkshire;55.8622848, -4.0273166;1
703;leominster, herefordshire;52.2273558, -2.7375333;1
704;armagh county;54.3481977, -6.6540432;0.9
705;wells;51.2094511, -2.6451203;1
706;hampshire;51.04483545, -1.2434093597173146;1
707;greenwich;51.4820845, -0.0045417;1
708;lanarkshire;55.5752966, -3.833333;1
709;cornwall;50.416667, -4.75;1
710;tower hamlets, limehouse;51.5112411, -0.031176655894780386;0.567
711;east retford;53.3233189, -0.9426596;1
712;newport, shropshire;51.5882332, -2.9974967;1
713;birmingham, deritend;52.4735217, -1.8826851;0.5
714;westbury;51.261079, -2.1836535;1
715;sheffiled, attercliffe;53.3944795, -1.4315196;0.5
716;stoke-on-trent;53.0162014, -2.1812607;1
717;dungannon;54.5039088, -6.7703622;1
718;lambeth, brixton;51.494542949999996, -0.12287979425034345;0.9
719;plymouth, drake;50.393988, -4.113637;0.5
720;cumberland, penrith and cockermou;54.609603, -3.149913;0
721;melton, leicestershire;52.8117106, -0.8592867292244459;1
722;newark-on-trent;53.0761693, -0.8092339;1
723;hertford, hertfordshire;51.7957409, -0.078521;1
724;birmingham, duddeston;52.4884888, -1.8712807;0.5
725;shaftesbury;51.0056195, -2.1955975;1
726;leicestershire;52.666667, -1;1
727;exeter;50.7255794, -3.5269497;1
728;wirral, cheshire;53.3409714, -3.0500916;1
729;glasgow, maryhill;55.861155, -4.2501687;1
730;reigate;51.2376557, -0.2057067;1
731;caithness and sutherland;58.5147311, -3.4928939;0.567
732;radcliffe-cum-farnwor, lancashire;53.888754, -2.672673;0
733;warrington;53.3899497, -2.5943178;1
734;dumfriesshire;55.166667, -3.5;1
735;rochdale;53.6153659, -2.1557561;1
736;arfon, caernarvonshire;53.192284, -4.063781;0.5103
737;belper, derbyshire;53.0229029, -1.4817414;1
738;liverpool;53.3782584, -2.958688609021225;1
739;dundalk;52.658799, -2.032561;1
740;leicesterhsire, haborough;;
741;endinburghshire;;
742;durham, blaydon;54.9557596, -1.7431158;0.9
743;knaresborough;54.0099825, -1.462186;1
744;norfolk;52.666667, 1;1
745;penryn and falmouth;50.170493, -5.10379;0.9
746;bath;51.3813864, -2.3596963;1
747;durham, jarrow;54.98036, -1.48423;0.5
748;belfast south;54.603533, -5.928807;0.9
749;hemel hempstead, hertfordshire;51.7511784, -0.472528;1
750;liverpool, kirkdale;53.44047405, -2.987070459687921;1
751;radnorshire;52.4627049, -3.2561628;1
752;manchester, exchange;53.4859757, -2.2475911;1
753;belfast east;54.605322, -5.930401460730592;1
754;southend-on-sea;51.5388241, 0.7128137;1
755;chatham;51.3819167, 0.526559;1
756;bridport;50.733785, -2.7589005;1
757;dumbarton;55.9432443, -4.5708479;1
758;holborn;51.5171149, -0.1200657;1
759;handsworth, staffordshire;53.3723004, -1.3830121;1
760;tewkesbury;51.9925394, -2.1560169592908442;1
761;watford, hertfordshire;51.6553875, -0.3957425;1
762;athlone;51.3597335, -0.3469947;1
763;youghal;51.5370644, -3.1396811;1
764;kent, gravesend;51.443331, 0.33218;0.81
765;wellington, shropshire;50.978376, -3.2275504;1
766;stafford;52.8063157, -2.1163818;1
767;haddingtonshire;;
768;kendal;54.3289795, -2.747183;1
769;wandsworthm, balham and tooting;51.44621, -0.154467;0
770;wokingham, bershire;51.376879, -0.856097;0.5
771;birmingham, aston;52.5006916, -1.8841916;0.5
772;antrim;54.715139, -6.2192038;1
773;glasgow, tradeston;55.8531105, -4.262678;0.5
774;ipswich;52.0579324, 1.1528095;1
775;reading;51.456659, -0.9696512;1
776;tewkesbury, gloucestershire;51.9937857, -2.1549574;1
777;chippenham, wiltshire;51.4587621, -2.1159032;1
778;camberwell, dulwich;51.4418786, -0.0843244;1
779;rochester;51.3883811, 0.504925;1
780;middlsex, spelthorne;;
781;city of london;51.5156177, -0.0919983;1
782;antrim mid;54.863793, -6.27671;0.9
783;stroud;51.745424, -2.2198605;1
784;wrexham, denbighshire;53.0465084, -2.9937869;1
785;bootle;53.4506931, -2.9948834;1
786;birmingham, bordesley;52.4722127, -1.877661;0.5
787;cirencester, gloucestershire;51.7171029, -1.9661616;1
788;middlesex, ealing;51.51282, -0.3023;1
789;pembroke;51.6754422, -4.9144858;1
790;northumberland, tyneside;55.02979945, -1.5082559996141889;0.9
791;lancaster;54.0484068, -2.7990345;1
792;rotherham;53.4310417, -1.355187;1
793;liverpool, edge hill;53.4024926, -2.9466548;0.6666666666666667
794;middlesex, twickenham;51.447054, -0.332907;0.5
795;flintshire;53.216509599999995, -3.1402189049730413;1
796;great yarmouth;52.6119213, 1.7206879;1
797;middlesex, brentford and chiswick;51.49277, -0.270257;0
798;weymouth and melcombe regis;50.62057, -2.45136;0
799;woodstock, oxfordshire;51.8942879, -4.8765902;1
800;islington;51.5384287, -0.0999051;1
801;gloucestershire;51.8333313, -2.1666674;1
802;salisbury;51.0690613, -1.7954134;1
803;newmarket, cambridgeshire;58.2367073, -6.3932062;1
804;tower hamlets, stepney;51.513574, -0.042373;0.567
805;west ham, plaistow;51.5280966, 0.0045685;0.6666666666666667
806;caernarvonshire;53.1428925, -4.2740782;1
807;newcastle-upon-lyme;54.98017505, -1.6146802127187847;0.63
808;iverness-shire and ross and croma;53.180191, -2.549774;0
809;clay cross, derbyshire;53.1652765, -1.4132383;1
810;stirling and falkirk;56.291291, -4.452616;1
811;wycombe, buckinghamshire;51.627422, -0.7484153;0.9
812;cambridgeshire;52.333333, 0.083333;1
813;fermanagh county;54.3459403, -7.644566876404299;1
814;birkenhead;53.3895177, -3.0248007;1
815;boston;52.9776561, -0.0237985;1
816;hasting;54.883288, -1.4521818;1
817;coventry;52.4081812, -1.510477;1
818;middlesex, wood green;51.588798, -0.229632;0.63
819;stone, straffordshire;57.332026, -2.81547;0.81
820;maidstone;51.2748258, 0.5231646;1
821;buckinghamshire;51.840894, -0.8998073587480795;1
822;macclesfield, cheshire;53.2606635, -2.1255158;1
823;grimsby;53.5671407, -0.0788045;1
824;darlington;54.5242081, -1.5555812;1
825;salford;53.4877463, -2.2891921;1
826;rossendale, lancashire;53.6848806, -2.261439758907419;1
827;winchester;51.0672545, -1.3200089;1
828;greenock;55.9473423, -4.7564721;1
829;carrickfergus;54.7136165, -5.8073112;1
830;warwick;52.2814519, -1.5815742;1
831;argyll;57.8967251, -5.15604;1
832;northumberland;55.25, -2.000559;1
833;dudley;52.5110832, -2.0816813;1
834;hitchin, herfortshire;51.953184, -0.274664;0.5
835;ilford;51.5582734, 0.0711669;1
836;west ham, stratford;51.539058, -0.003909;1
837;aberdeen;57.1482429, -2.0928095;1
838;barrow-in-furness;54.1113351, -3.2289494;1
839;glasgow, backfriars and hutcheson;;
840;gloucester;51.8653705, -2.2458192;1
841;batley and morley;52.9780992, -0.0214482;0.567
842;glasgow, hillhead;55.879505, -4.290972;0.567
843;antrim county;54.715139, -6.2192038;0.9
844;kent, maidstone;51.2748258, 0.5231646;0.567
845;sleaford, lincolnshire;52.99965, -0.4095586;1
846;paisley;55.8455828, -4.4239646;1
847;aldershot, hampshire;51.2494169, -0.7630148;1
848;peeblesshire and selkirkshire;;
849;devizes, wiltshire;51.3525027, -1.9958302;1
850;liskeard;50.4546303, -4.4644227;1
851;durham, bishop auckland;54.66119, -1.678765;0.9
852;middlesex, tottenham;51.472718, -0.323957;0.81
853;spalding, lincolnshire;52.787641, -0.1526475;1
854;tower hamlets, poplar;51.51667, -0.05;0.6666666666666667
855;wisbech, cabridgeshire;52.650605, 0.158108;0.567
