13;tyrone north-east;54.58333, -7;0.0
14;essex, saffron walden;52.021569, 0.2411256;0.6666666666666667
15;belper, derbyshire;53.0229029, -1.4817414;1.0
16;abingdon, berkshire;51.6714842, -1.2779715;1.0
17;andover, hampshire;51.2078275, -1.479355;1.0
18;longford;51.4807902, -0.4902523;1.0
19;kingston upon thames;51.38177625, -0.27699333824284805;1.0
20;devonport;50.3713958, -4.1734878;1.0
21;monaghan north;51.3476467, -2.786797826995941;0.0
22;denbigh;53.1853776, -3.4178289;1.0
23;manchester;53.4794892, -2.2451148;1.0
24;southwark, rotherhithe;51.49345065, -0.05787425648064475;0.81
25;antrim mid;54.863793, -6.27671;0.9
26;govan, lanarkshire;55.860048, -4.310645;0.0
27;ipswich;52.0579495, 1.1526345;1.0
28;buckinghamshire;51.840894, -0.8998073587480795;1.0
29;brecon;51.9472048, -3.391696;1.0
30;liskeard;50.4546303, -4.4644227;1.0
31;tiverton;53.1393479, -2.6716283;1.0
32;banbury;52.0601807, -1.3402795;1.0
33;hitchin, hertfordshire;51.9464129, -0.2791646;1.0
34;newcastle upon tyne;54.989692, -1.627914;1.0
35;wenlock;52.5955951, -2.5578451;1.0
36;durham, consett;54.861762, -1.833626;0.9
37;st. albans;51.753051, -0.3379675;1.0
38;down county;54.33333, -5.75;0.0
39;kent, tornbridge;51.302492, 0.585529;0.0
40;limerick city;51.80174, -0.20691;0.567
41;derby;52.9212617, -1.4761491;1.0
42;kendal;54.3289795, -2.747183;1.0
43;shoreditch;51.5266694, -0.0798926;1.0
44;tipperary county;51.514088099999995, -0.10761511148648525;0.63
45;merionethshire;52.79397995, -3.8749544943258853;1.0
46;northumberland;55.25, -2.000559;1.0
47;londonberry south;50.4, -3.83333;0.63
48;birmingham, sparkbrook;52.4639671, -1.8758275;0.5
49;somerset, yeovil;50.944553049999996, -2.6095621787951884;0.567
0;middlesex, uxbridge;51.5449509, -0.4816672;0.5
1;denbighshire;53.1097895, -3.367128402684635;1
2;bridgwater;51.1283378, -3.0037046;1
3;llanelly, carmarthenshire;51.7300218, -4.3169784;0.7290000000000001
4;croydon;51.3550556, -0.0643103753173489;1
5;lambeth, brixton;51.494542949999996, -0.12287979425034345;0.9
6;carlow;52.20538725, 0.137539144622093;1
7;haddingtonshire;;
8;mossley, lancashire;53.51638545, -2.0235190148351148;1
9;leitrim county;54.2855309, -5.9982114;0.9
10;roscommon south;53.4199309, -2.9722137;0.7290000000000001
11;dumbarton;55.9432443, -4.5708479;1
12;blackburn;53.749326, -2.4840566;1
13;rutlandshire;;
14;kent, dover;51.1251275, 1.3134228;0.567
15;dublin city;53.4524866, -3.0186397;0
16;montgomeryshire;52.697605, -2.7453006;1
17;ashburton;50.526735200000005, -3.755984991182407;1
18;shrewsbury;52.707755, -2.7540658;1
19;dover;51.1251275, 1.3134228;1
20;swansea, district;51.6576223, -3.8715324;1
21;cumberland, workington;54.6415716, -3.5459287;1
22;sheffield, attercliffe;53.3825, -1.433688;0.9
23;liverpool, everton;53.424389, -2.966944;0.567
24;dublin county;55.9575, -3.194509;0
25;brigg, lincolnshire;53.5525329, -0.4896411;1
26;tavistock;50.5496154, -4.1446358;1
27;portarlington;50.7186254, -1.8966518;1
28;waterford city;55.97130205, -3.3015686516703893;0.9
29;galway south;51.486787, -0.060292;0
30;cork mid;54.038514, -2.782603;0
31;middlesex, finchley;51.472718, -0.323957;0.81
32;cornwall, truro;50.2633173, -5.0518107;0.5
33;isle of ely;52.4101888, 0.2506969;1
34;denbigh, denbighshire;53.1853776, -3.4178289;1
35;cornwall, st austell;;
36;biggleswade, bedfordshire;52.0882012, -0.2589013;1
37;huddersfield;53.6466645, -1.7822482;1
38;parts of lindsey, lincolnshire;52.95, -0.5;0
39;llandaff and barr, glamorganshire;52.545319, -1.901123;0
40;suffolk, stowmarket;52.1878147, 0.9973428;0.5
41;leitrim;54.2855309, -5.9982114;1
42;bothwell, lanarkshire;55.8026551, -4.0676955;1
43;limerick west;51.471153, -2.600028;0
44;cannock, staffordshire;52.688227, -2.0324197;1
45;anglesey;53.2782273, -4.33133929345189;1
46;marylebone;51.5232789, -0.155596;1
47;stirlingshire and clackmannanshir;;
48;somerset, welington;50.98375, -2.70785;0.567
49;newington;55.9328287, -3.1732062;1
0;devon, ashburton;50.5175973, -3.7560726;0.5
1;falkirk;56.00205085, -3.749622841384784;1
2;middlesex;51.546055800000005, -0.2537791389340719;1
3;bedfordshire;52.064003400000004, -0.41111375560310925;1
4;rossendale, lancashire;53.6848806, -2.261439758907419;1
5;dartmouth;50.3514839, -3.583844;1
6;gloucester;51.8653705, -2.2458192;1
7;holborn;51.5171149, -0.1200657;1
8;mallow;51.5062423, -0.0903798;1
9;darwen, lancashire;53.6960957, -2.4665093;1
10;sunderland;55.7955457, -6.3958349;1
11;cardigan;52.0839973, -4.6604224;1
12;kilkenny county;51.024068, -3.10295;0
13;antrim south;52.59802155, 1.169656842200752;0.9
14;suffolk, sudbury;52.0401524, 0.7299495;0.5
15;peeblesshire and selkirkshire;;
16;berkshire;51.453488899999996, -1.0318729593399247;1
17;wakefield;53.6829541, -1.4967286;1
18;kettering, northamptonshire;52.3994233, -0.728004;1
19;west ham, stratford;51.539058, -0.003909;1
20;belfast north;54.603533, -5.928807;0.9
21;durham, spennymoor;54.71006545, -1.5708645164149715;0.81
22;stoke-on-trent, hanley;53.0259916, -2.1753695;0.75
23;manchester, clayton;53.471419, -2.244834;0.5
24;essex, harwich;51.9445801, 1.2898522;0.5
25;st george, hanover square;53.744634, -0.334045;0
26;aylesbury;51.8161412, -0.8130383;1
27;louth, lincolnshire;53.3675163, -0.0022381;1
28;wandsworth, putney;51.457052, -0.200794;0.81
29;cirencester, gloucestershire;51.7171029, -1.9661616;1
30;manchester, blackley;53.4794892, -2.2451148;1
31;wicklow east;53.533699, -0.097123;0
32;durham, durham;54.7770139, -1.5756205;1
33;edingburghshire;;
34;louth county;53.3712986, -0.009463030514810296;0.9
35;kinsington upon hull;53.770694, -0.32798;0.63
36;mayo east;50.8616729, 0.4606052;0
37;kerry west;52.50156, -3.25862;0.9
38;kilkenny south;51.024068, -3.10295;0
39;cumberland, egremont;54.4838316, -3.5327921;0.5
40;cricklade, wiltshire;51.6414188, -1.8579414;1
41;aberdeenshire;57.166667, -2.666667;1
42;liverpool, abercromby;53.410374, -2.979375;0.5
43;stafford;52.8063157, -2.1163818;1
44;cork county;52.630675, -1.108827;0
45;southwark;51.503925, -0.1049663;1
46;peterborough, northamptonshire;52.5725769, -0.2427336;1
47;argyll;57.8967251, -5.15604;1
48;clitheroe;53.8717465, -2.3926783;1
49;ripon;54.1362169, -1.5238006;1
0;cricklade;51.6414188, -1.8579414;1.0
1;neath, glamorganshire;51.66079, -3.82644;0.567
2;birmingham, bordesley;52.4722127, -1.877661;0.5
3;hammersmith;51.4920377, -0.2236401;1.0
4;tyrone north-west;54.58333, -7;0.0
5;dorchester;50.7132064, -2.4371229;1.0
6;camberwell, peckham;51.47402, -0.0914172;0.7290000000000001
7;belfast west;54.603533, -5.928807;0.9
8;clare east;52.079063, 0.581537;0.9
9;tower hamlets, poplar;51.51667, -0.05;0.6666666666666667
10;dublin harbour;54.544599, -1.548955;0.0
11;new ross;51.72051, -3.2413;0.567
12;norwich;52.6285576, 1.2923954;1.0
13;radcliffe-cum-farnwor, lancashire;53.888754, -2.672673;0.0
14;perth;56.3958186, -3.4286805;1.0
15;renfrewshire;55.833333, -4.5;1.0
16;lichfield;52.6843696, -1.8275286;1.0
17;handsworth, staffordshire;53.3723004, -1.3830121;1.0
18;poole;50.7179472, -1.981521;1.0
19;ayr;55.4628044, -4.6302502;1.0
20;middlesex, ealing;51.51282, -0.3023;1.0
21;wandsworth;51.4570271, -0.1932607;1.0
22;louth south;53.364466, -0.02411;0.9
23;lonsdale, lancashire;54.2825758, -2.585502;1.0
24;stoke-on-trent, burslem;53.0446287, -2.1928235;1.0
25;huntingdonshire;52.37104395, -0.22357789271655937;1.0
26;walsall;52.5847949, -1.9822687;1.0
27;chesterton, cambridgeshire;52.5723806, -2.3181227;1.0
28;down south;51.58412, -2.55473;0.63
29;kirkcaldy;56.1110218, -3.1582296;1.0
30;macclesfield;53.2606635, -2.1255158;1.0
31;wycombe;51.66356185, -0.818083680966309;1.0
32;down west;51.46488145, -2.6260755054180525;0.0
33;cumberland;54.67842505, -3.304001955591123;1.0
34;cheltenham;51.8995685, -2.0711559;1.0
35;cumberland, cockermouth;54.6614392, -3.3590111;1.0
36;barrow-in-furness;54.1113351, -3.2289494;1.0
37;galway;51.34453915, 1.0131679387527444;1.0
38;fermanagh county;54.3459403, -7.644566876404299;1.0
39;maidstone;51.2748258, 0.5231646;1.0
40;shoreditch, hoxton;51.5295386, -0.0800864;0.9
41;cirencester and, gloucestershire;51.71708, -1.96825;0.5
42;finsbury;51.521798, -0.0914245;1.0
43;widnes, lancashire;53.3646888, -2.7283328;1.0
44;belfast east;54.605322, -5.930401460730592;1.0
45;newmarket, cambridgeshire;58.2367073, -6.3932062;1.0
46;manchester, hulme;53.47008, -2.23908;0.567
47;armagh north;54.94685185, -1.8428574184753144;0.9
48;broxtowe, nottinghamshire;52.970202400000005, -1.261989725119972;0.5
49;tipperary mid;51.514088099999995, -0.10761511148648525;0.63
0;gower, glamorganshire;51.584092, -4.103997;0.567
1;wexford south;55.466432, -4.639677;0
2;farnworth, lancashire;53.5485989, -2.3969984;1
3;armagh county;54.3481977, -6.6540432;0.9
4;kent, gravesend;51.443331, 0.33218;0.81
5;stoke newington;51.5578698, -0.0822482;1
6;bristol;51.4538022, -2.5972985;1
7;wycombe, buckinghamshire;51.627422, -0.7484153;0.9
8;carlisle;54.8948478, -2.9362311;1
9;aberavon, glamorganshire;51.593815, -3.801832;0.5
10;orkney and shetland;58.9819908, -2.9596737;0.7290000000000001
11;arundel;50.85453835, -0.5648162995576137;1
12;helston;50.1016731, -5.273032;1
13;wick;58.4425516, -3.0915827;1
14;suffolk, eye;52.3226292, 1.1463709;0.9
15;evesham, worcestershire;52.0940158, -1.9483083;1
16;heywood and radcliffe, lancashire;53.592634, -2.21966;0.33333333333333337
17;west ham, silvertown;51.536422349999995, 0.008701348886019065;0.81
18;devon;50.724140500000004, -3.6607788161410735;1
19;beverley;53.8425488, -0.4315677;1
20;athlone;51.3597335, -0.3469947;1
21;manchester, gorton;53.46456525, -2.1768155155113984;0.7290000000000001
22;flintshire;53.216509599999995, -3.1402189049730413;1
23;northampton;52.2381355, -0.8963907;1
24;altrincham, cheshire;53.3839662, -2.3525463;1
25;city of chester, cheshire;53.1888838, -2.8907471527256074;1
26;leek, staffordshire;53.1057636, -2.0242837;1
27;glasgow, camlachie;;
28;waterloo, lancashire;51.5868946, -3.1625022;1
29;clare west;52.0793283, 0.5820634;0.9
30;ilford;51.5582734, 0.0711669;1
31;kent, medway;51.2009397, 0.3058174;0
32;armagh mid;54.35, -6.66667;0.9
33;ince, lancashire;53.2828816, -2.8250708;1
34;kent;51.2474823, 0.7105077;1
35;cavan county;54.8210814, -6.5243641;0.9
36;shoreham;50.8322307, -0.2746717;1
37;glasgow, pollok;55.861155, -4.2501687;1
38;cork west;52.002842, -0.758682;0
39;wisbech, cabridgeshire;52.650605, 0.158108;0.567
40;cambridge;52.2055314, 0.1186637;1
41;south shields;54.9987414, -1.4321848;1
42;aberdeen;57.1482429, -2.0928095;1
43;rye;50.9511871, 0.7327667;1
44;belfast;54.596391, -5.9301829;1
45;surrey, chertsey;51.392296, -0.5038294;0.5
46;exeter;50.7255794, -3.5269497;1
47;birmingham, handsworth;52.478308, -1.893538;0.5
48;kinsale;50.43173135, -3.669584325442478;1
49;stalybridge;53.4840214, -2.0562536;1
0;lewisham;51.4624292, -0.0101787;1
1;downpatrick;54.3279335, -5.71649;1
2;warwick;52.2814519, -1.5815742;1
3;glasgow, bridgeton;55.861155, -4.2501687;1
4;youghal;51.5370644, -3.1396811;1
5;somerset, bridgwater;51.13115255, -2.9829004220178925;0.9
6;dublin county north;53.4524866, -3.0186397;0.63
7;monmouthshire;51.7501058, -2.8333331;1
8;lichfield, staffordshire;52.6843696, -1.8275286;1
9;cornwall, camborne;50.2138828, -5.2990347;0.25004699999999996
10;longford north;52.933611, -1.681477;0.9
11;Western Isles, Inverness-shire and Ross and Cromarty;;
12;bewdley, worcesternshire;52.375726, -2.317408;0.5
13;tower hamlets, stepney;51.513574, -0.042373;0.567
14;loughborough, leicestershire;52.7723859, -1.2077985;1
15;wellington, shropshire;50.978376, -3.2275504;1
16;bedford, bedfordshire;52.1363806, -0.4675041;1
17;tralee;56.4988957, -5.4187061;1
18;sussex;50.94451385000001, -0.062267328417847545;1
19;sheffield, hillsborough;53.3806626, -1.4702278;1
20;louth north;53.3579863, 0.0326153;0.9
21;east retford;53.3233189, -0.9426596;1
22;willesden;51.5466216, -0.2358661;1
23;donegal east;52.205858, 0.136471;0.9
24;west ham;51.5280966, 0.0045685;1
25;leicester;52.6362, -1.1331969;1
26;meath south;51.176876, -0.1526875;0.567
27;pembroke and haverfordwest distri;51.8033774, -4.9685562;0
28;newington, walworth;51.4852627, -0.10158303133535646;1
29;west bromwich;52.5186579, -1.9923114;1
30;galway connemara;53.06025, -2.449185;0
31;dublin college green;51.520064, -0.430928;0.63
32;leitrim south;54.16667, -7.31667;0.9
33;galway county;52.949251, -1.169145;0
34;plymouth, devonport;50.3785212, -4.1701007;0.5
35;nuneaton, warwickshire;52.5246182, -1.4684488;1
36;stoke-on-trent;53.0162014, -2.1812607;1
37;westmeath north;53.741418, -0.368105;0
38;mayo south;50.30972, -4.0380533;0
39;tower hamlets, whitechapel;51.5095303, -0.075386;0.63
40;stepney, limehouse;51.5174023, -0.0462189;0.3969
41;tyrone mid;54.509791, -6.769187;0
42;sligo county;54.3309051, -7.6322089;0
43;birmingham, erdington;52.5284461, -1.8425676;1
44;wallingford;51.5982905, -1.1252511;1
45;spalding, lincolnshire;52.787641, -0.1526475;1
46;reigate;51.2376557, -0.2057067;1
47;mansfield, nottinghamshire;53.1443785, -1.1964165;1
48;barnsley;53.5527719, -1.4827755;1
49;calne;51.437977, -2.0050911;1
0;forfarshire;56.715141349999996, -2.890562836754113;1.0
1;cornwall, bodmin;50.470725, -4.7243205;0.5
2;newcastle-upon-tyne;54.989692, -1.627914;1.0
3;shoreditch, haggerston;51.5390915, -0.0703107;0.9
4;new forest and christc, hampshire;54.683331, -2.268323;0.25
5;nelson and colne;53.84462805, -2.2216431082180117;0.9
6;galway east;53.06025, -2.449185;0.0
7;northamptonshire;52.3106138, -0.8659129831915817;1.0
8;eddisbury, cheshire;53.2198327, -2.6710783;0.9
9;westmorland, appleby;53.620235, -0.566291;0.5
10;heywood, lancashire;53.5967685, -2.2239715;1.0
11;cork north-east;51.3805283, -2.3625140577251544;0.63
12;chichester;50.8364862, -0.7791721;1.0
13;stirlingshire;56.0701208, -3.9087351;1.0
14;pontypool, monmouthshire;51.7016878, -3.0405374;1.0
15;leitrim north;54.16667, -7.31667;0.9
16;canterbury;51.2800275, 1.0802533;1.0
17;rochester, gillingham;51.39759395, 0.543477996084319;0.9
18;tipperary south;51.514088099999995, -0.10761511148648525;0.63
19;wolverhampton, bilston;52.5700229, -2.0822333;1.0
20;hereford, herefordshire;52.0553813, -2.7151735;1.0
21;limerick east;54.8435783, -1.986047;0.0
22;rochester;51.3883811, 0.504925;1.0
23;hampstead;51.55653, -0.1783011;1.0
24;cavan east;51.46728525, -0.26643790915473364;0.0
25;manchester, moss side;53.4595044, -2.2356078;0.5904900000000001
26;dungarvan;51.5356046, -3.1392788;1.0
27;worcestershire;52.2109495, -2.156955513242221;1.0
28;hereford;52.0553813, -2.7151735;1.0
29;carmarthen, carmarthenshire;51.8591257, -4.3115907;1.0
30;tamworth, warwickshire;52.6345819, -1.6948438;1.0
31;cork east;51.385632, -2.380681;0.0
32;lambeth, kennington;51.4884523, -0.1092504;1.0
33;devon, tavistock;50.5496154, -4.1446358;0.5
34;waterford west;50.784209000000004, -0.6862173492929786;0.9
35;chorley, lancashire;53.6531915, -2.6294313;1.0
36;sheffield, ecclesall;53.3568319, -1.513869903027171;1.0
37;peeb, midlothian and peeblesshire;55.835504, -3.173787;0.0
38;northumberland, wansbeck;55.294055, -1.637742;0.63
39;inverness-shire;57.083333, -4.666667;1.0
40;boston;52.9776561, -0.0237985;1.0
41;andover;51.2078275, -1.479355;1.0
42;eye;52.6088657, -0.1890209;1.0
43;kent, canterbury;51.2800275, 1.0802533;0.567
44;louth;53.3675163, -0.0022381;1.0
45;westmeath county;52.635295, -1.071462;0.0
46;worcester;52.1911849, -2.2206585;1.0
47;haddington;55.9556144, -2.779317;1.0
48;glasgow, hillhead;55.879505, -4.290972;0.567
49;deptford;51.4758453, -0.0215164;1.0
0;ennis;54.60784, -1.098233;1
1;liverpool, edge hill;53.410374, -2.979375;0.81
2;wilton;51.0805315, -1.8607051;1
3;northumberland, berwick-upon-twee;55.775208, -2.006404;0.6480000000000001
4;wallsend;54.9911912, -1.5342042;1
5;elgin;57.6487891, -3.3148459;1
6;wexford;52.592335, -1.061057;1
7;city of london;51.5156177, -0.0919983;1
8;middlesex, hendon;51.472718, -0.323957;0.81
9;chippenham;51.4587621, -2.1159032;1
10;ramsey, huntingdonshire;51.9279381, 1.2206721;1
11;carlow county;52.20538725, 0.137539144622093;0.9
12;elginshire and nairnshire;;
13;bradford;53.7944229, -1.7519186;1
14;kidderminster;52.3880787, -2.2478582;1
15;leigh, lancashire;53.4960455, -2.5171495;1
16;barnstable;51.59011705, -2.524661201066831;1
17;cashel;56.1117781, -4.5742788;1
18;birmingham, ladywood;52.4731, -1.9183;0.567
19;rossendale;53.6848806, -2.261439758907419;1
20;ormskirk, lancashire;53.5673603, -2.8859603;1
21;stalybridge and hyde, cheshire;53.48414, -2.05908;0.33333333333333337
22;royton, lancashire;53.5652485, -2.1236085;1
23;wicklow west;53.881079650000004, -1.7197847499999965;0.9
24;truro;50.2633173, -5.0518107;1
25;wareham;50.6868972, -2.1098377;1
26;westmeath south;53.741418, -0.368105;0
27;tyrone east;51.88309315, 1.0384498;0.9
28;middlesex, wood green;51.588798, -0.229632;0.63
29;crewe, cheshire;53.0996153, -2.4414627;1
30;ebbw vale, monmouthshire;51.7812925, -3.2084383;1
31;stafford, staffordshire;52.8063157, -2.1163818;1
32;staffordhsire, lichfield;52.681, -1.829439;0.5
33;hornsey;51.5873645, -0.1209667;1
34;st albans, hertfordshire;51.753051, -0.3379675;1
35;fife;56.3333331, -3.0000001;1
36;manchester, exchange;53.4859757, -2.2475911;1
37;great marlow;51.586075949999994, -0.8013756797940633;1
38;mayo north;51.464656649999995, -2.770842059418463;0
39;st. andrews;56.3403902, -2.7955844;1
40;tyrone north;54.8253501, -7.4635216;0.7290000000000001
41;westmorland;54.440693249999995, -2.7167995744814992;1
42;bootle;53.4506931, -2.9948834;1
43;midhurst;50.9841854, -0.74043;1
44;lambeth, norwood;51.4346192, -0.1036917;0.9
45;richmond;51.4613531, -0.3032767;1
