546;plymouth, devonport;50.3785212, -4.1701007;0.5
547;edinburgh;55.9533456, -3.1883749;1
548;montgomeryshire;52.697605, -2.7453006;1
549;hawick;55.422564, -2.7866951;1
550;ashton-under-lyne;53.4865407, -2.098691;1
551;aberavon, glamorganshire;51.593815, -3.801832;0.5
552;st andrews;56.3403902, -2.7955844;1
553;birmingham, sparkbrook;52.4639671, -1.8758275;0.5
554;aberdeenshire and kincardineshire;;
555;sutherland;58.2500999, -4.5000946;1
556;armagh south;54.3477776, -6.663106641607193;1
557;hammersmith;51.4920377, -0.2236401;1
558;prtsmouth;;
559;somerset, taunton;51.018223, -3.100356;1
560;kent, faversham;51.3158434, 0.8911283;0.5
561;altrincham, cheshire;53.3839662, -2.3525463;1
562;somerset, bridgwater;51.13115255, -2.9829004220178925;0.9
563;shoreditch, haggerston;51.5390915, -0.0703107;0.9
564;thetford;52.4156001, 0.748712;1
565;ayrshire;55.5, -4.5;1
